,Borough,number.of.energy.meters.cat,multifamily_pop_type,Metered.Areas.Energy,Property.Type,estimated_gas_usage,Occupancy100,estimated_electricity_usage,subsidized_housing,multifamily_cooled_area,energy_score,building_age,multifamily_heated_area,Latitude,green_electricity_percent,Longitude,energy_use,property_gfa,multifamily_gfa
22958,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,100.0,,14.0,100.0,40.737572,0.0,-74.00935,128.1,27978.0,27978.0
22959,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,33.0,60.0,100.0,40.593518,0.0,-73.943278,82.6,80016.0,80016.0
22960,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,67.0,18.0,100.0,40.748606,0.0,-73.987018,60.1,175000.0,175000.0
22961,BRONX,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,,98.0,100.0,40.838557,0.0,-73.913883,92.8,57352.0,51352.0
22962,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,36.0,86.0,90.0,40.8559,0.0,-73.868667,97.8,70704.0,70704.0
22963,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,61.0,17.0,0.0,40.884593,0.0,-73.912312,66.9,74467.0,74467.0
22964,BRONX,,,Whole Property,Multifamily Housing,No,True,No,,100.0,6.0,93.0,100.0,40.839309,0.0,-73.845389,149.1,118967.0,118967.0
22965,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,70.0,106.0,100.0,40.717834,0.0,-73.953497,46.4,30293.0,28993.0
22966,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,110.0,100.0,40.642388,0.0,-74.016831,19.7,37323.0,37323.0
22967,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,Yes,No,100.0,99.0,80.0,100.0,40.782343,0.0,-73.952433,53.3,46032.0,46032.0
22968,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,100.0,0.0,0.0,40.801151,0.0,-73.963339,4.9,219142.0,219142.0
22969,MANHATTAN,5,No specific resident population,,Multifamily Housing,No,True,No,,0.0,100.0,0.0,0.0,40.801151,0.0,-73.963339,4.9,219142.0,219142.0
22970,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,120.0,100.0,40.803762,0.0,-73.95784,14.1,49721.0,49721.0
22971,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,90.0,7.0,111.0,90.0,40.732014,0.0,-74.004528,160.4,28635.0,28635.0
22972,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,15.0,68.0,90.0,40.884381,0.0,-73.865851,94.6,53250.0,50468.0
22973,MANHATTAN,20,,Whole Property,Multifamily Housing,No,True,No,,100.0,47.0,114.0,100.0,40.826211,0.0,-73.943983,92.2,81160.0,81160.0
22974,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,75.0,85.0,90.0,40.869195,0.0,-73.892012,73.3,53575.0,53575.0
22975,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,Yes,True,Yes,No,0.0,73.0,62.0,100.0,40.752712,0.0,-73.827009,86.6,54805.0,54805.0
22976,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,90.0,49.0,6.0,100.0,40.711227,0.0,-73.952592,60.8,74572.0,64572.0
22977,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,100.0,96.0,90.0,40.85297,0.0,-73.903175,19.2,83910.0,83910.0
22978,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,70.0,68.0,90.0,40.722109,0.0,-73.855932,81.7,114400.0,114400.0
22979,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,False,No,,100.0,100.0,83.0,100.0,40.617944,0.0,-74.036474,9.5,46440.0,38700.0
22980,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,60.0,58.0,100.0,40.735217,0.0,-73.995847,75.3,246489.0,231489.0
22981,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,42.0,27.0,100.0,40.818406,0.0,-73.953152,97.4,31974.0,31974.0
22982,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,,90.0,100.0,40.85281,0.0,-73.866757,,87924.0,87924.0
22983,BROOKLYN,5,,Whole Property,Multifamily Housing,,False,No,,100.0,99.0,12.0,100.0,40.662488,0.0,-73.982962,22.1,50717.0,45617.0
22984,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,36.0,3.0,100.0,40.696219,0.0,-73.948423,64.9,50118.0,50118.0
22985,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,6.0,111.0,100.0,40.825431,0.0,-73.890443,118.6,31519.0,31519.0
22986,MANHATTAN,25+,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,2.0,111.0,90.0,40.828419,0.0,-73.947251,205.9,32500.0,32500.0
22987,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,55.0,37.0,100.0,40.77574,0.0,-73.948773,105.8,35000.0,35000.0
22988,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,32.0,92.0,90.0,40.661063,0.0,-73.959026,112.7,79169.0,79169.0
22989,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,81.0,100.0,40.67706,0.0,-73.970452,24.2,60450.0,60450.0
22990,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,66.0,71.0,100.0,40.65056,0.0,-73.955313,62.5,57648.0,57648.0
22991,BROOKLYN,10,,Whole Property,Multifamily Housing,,True,No,,100.0,81.0,71.0,100.0,40.7025,0.0,-73.924853,37.1,49573.0,49573.0
22992,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,50.0,62.0,111.0,100.0,40.793486,0.0,-73.975019,152.6,32482.0,32482.0
22993,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,91.0,104.0,100.0,40.790055,0.0,-73.965869,60.3,176618.0,176618.0
22994,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,71.0,33.0,100.0,40.575571,0.0,-73.968693,76.3,124724.0,124724.0
22995,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,0.0,100.0,93.0,90.0,40.651386,0.0,-74.007478,24.3,43280.0,43280.0
22996,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,50.0,28.0,82.0,100.0,40.645127,0.0,-73.979648,98.5,51000.0,51000.0
22997,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,0.0,56.0,90.0,100.0,40.702087,0.0,-73.936225,111.8,16000.0,16000.0
22998,QUEENS,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,17.0,101.0,100.0,40.706745,0.0,-73.898627,123.6,50460.0,50460.0
22999,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,39.0,97.0,0.0,40.835581,0.0,-73.88666,81.1,41820.0,41820.0
23000,MANHATTAN,5,,Whole Property,Multifamily Housing,,True,No,,100.0,25.0,1.0,100.0,40.719267,0.0,-73.989632,50.5,27307.0,27307.0
23001,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,False,No,Yes,100.0,,101.0,100.0,40.850134,0.0,-73.933148,206.9,73336.0,66601.0
23002,MANHATTAN,15,,Whole Property,Multifamily Housing,No,True,No,,100.0,87.0,131.0,100.0,40.768519,0.0,-73.987162,61.5,45614.0,45614.0
23003,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,72.0,58.0,100.0,40.755895,0.0,-73.830448,78.2,74007.0,74007.0
23004,QUEENS,5,,Whole Property,Multifamily Housing,,False,No,,100.0,100.0,3.0,100.0,40.752631,0.0,-73.940977,4.7,26614.0,26614.0
23005,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,90.0,97.0,93.0,100.0,40.754022,0.0,-73.997842,49.6,119194.0,119194.0
23006,BRONX,10,,Whole Property,Multifamily Housing,No,False,No,,100.0,69.0,89.0,100.0,40.852685,0.0,-73.917891,79.0,54000.0,54000.0
23007,MANHATTAN,5,,,Multifamily Housing,,True,,,100.0,,111.0,100.0,40.861119,,-73.926033,,21171.0,21171.0
23008,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,34.0,90.0,90.0,40.845866,0.0,-73.880007,109.5,34950.0,34950.0
23009,MANHATTAN,15,,Whole Property,Multifamily Housing,No,True,No,,100.0,42.0,65.0,100.0,40.82373,0.0,-73.944021,106.8,233576.0,209547.0
23010,QUEENS,5,,Whole Property,Multifamily Housing,No,True,No,No,0.0,1.0,66.0,100.0,40.783582,0.0,-73.793629,327.8,41606.0,35520.0
23011,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,25.0,20.0,100.0,40.760048,0.0,-73.986608,100.2,475914.0,430414.0
23012,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,36.0,96.0,100.0,40.8538,0.0,-73.927025,105.8,45125.0,45125.0
23013,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,70.0,56.0,94.0,100.0,40.614543,0.0,-73.954267,84.0,70332.0,70332.0
23014,BRONX,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,35.0,26.0,100.0,40.849724,0.0,-73.889972,85.3,59645.0,59645.0
23015,BRONX,5,,Whole Property,Multifamily Housing,,False,No,,100.0,100.0,1.0,100.0,40.844576,0.0,-73.893747,3.5,32676.0,32676.0
23016,,5,No specific resident population,,Multifamily Housing,,True,,Yes,80.0,,67.0,100.0,,,,,70000.0,70000.0
23017,MANHATTAN,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,65.0,48.0,100.0,40.786516,0.0,-73.942305,50.4,414444.0,414444.0
23018,BROOKLYN,5,,,Multifamily Housing,,True,,,100.0,,36.0,100.0,40.680305,,-73.948122,,57876.0,57876.0
23019,QUEENS,5,,Whole Property,Multifamily Housing,No,True,,,0.0,85.0,69.0,100.0,40.783215,,-73.802343,131.8,77154.0,58080.0
23020,MANHATTAN,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,83.0,121.0,100.0,40.732657,0.0,-74.001191,93.4,28560.0,28560.0
23021,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,66.0,98.0,0.0,40.835995,0.0,-73.886439,68.7,43250.0,43250.0
23022,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,18.0,93.0,100.0,40.641473,0.0,-74.001265,96.1,34240.0,34240.0
23023,MANHATTAN,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,26.0,71.0,100.0,40.715848,0.0,-73.997428,95.6,37637.0,37637.0
23024,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,100.0,78.0,80.0,100.0,40.847018,0.0,-73.942354,77.1,124789.0,124789.0
23025,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,62.0,97.0,0.0,40.835397,0.0,-73.886794,72.9,40200.0,40200.0
23026,,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,,80.0,100.0,,0.0,,91.3,51896.0,51896.0
23027,BROOKLYN,5,,Whole Property,Multifamily Housing,,True,No,,100.0,7.0,94.0,100.0,40.611574,0.0,-74.000821,134.0,46600.0,46600.0
23028,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,75.0,100.0,40.795744,0.0,-73.962551,21.5,32187.0,32187.0
23029,MANHATTAN,10,,Whole Property,Multifamily Housing,No,False,No,,100.0,77.0,4.0,100.0,40.720291,0.0,-73.987298,68.3,63712.0,53912.0
23030,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,37.0,94.0,90.0,40.687712,0.0,-73.870156,88.6,54060.0,54060.0
23031,,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,80.0,93.0,90.0,,0.0,,71.9,137286.0,137286.0
23032,BRONX,15,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,100.0,,94.0,100.0,40.852337,0.0,-73.884412,,41780.0,41780.0
23033,BRONX,20,,Whole Property,Multifamily Housing,No,True,No,,90.0,21.0,68.0,100.0,40.872133,0.0,-73.869343,108.3,29130.0,29130.0
23034,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,23.0,121.0,100.0,40.708505,0.0,-74.001454,76.5,38202.0,38202.0
23035,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,95.0,5.0,100.0,40.847864,0.0,-73.899225,28.7,371258.0,371258.0
23036,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,27.0,98.0,0.0,40.845719,0.0,-73.919252,88.1,84000.0,84000.0
23037,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,82.0,95.0,0.0,40.835952,0.0,-73.887498,68.8,43500.0,43500.0
23038,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,18.0,19.0,100.0,40.746249,0.0,-73.979339,81.3,33585.0,33585.0
23039,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,65.0,85.0,100.0,40.647717,0.0,-73.974285,91.5,54000.0,54000.0
23040,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,77.0,71.0,100.0,40.765727,0.0,-73.984527,80.1,28098.0,28098.0
23041,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,44.0,90.0,0.0,40.835955,0.0,-73.885431,83.1,39600.0,39600.0
23042,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,98.0,94.0,100.0,40.813244,0.0,-73.889021,28.3,33200.0,33200.0
23043,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,50.0,3.0,71.0,100.0,40.744648,0.0,-73.902723,106.2,52000.0,52000.0
23044,BRONX,5,No specific resident population,,Multifamily Housing,,True,,No,100.0,,104.0,100.0,40.846497,,-73.909275,,243047.0,243047.0
23045,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,94.0,71.0,100.0,40.789505,0.0,-73.941851,63.2,33280.0,33280.0
23046,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,54.0,62.0,100.0,40.773403,0.0,-73.959314,70.0,202255.0,193305.0
23047,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,121.0,100.0,40.736696,0.0,-73.990647,16.5,51150.0,51150.0
23048,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,23.0,101.0,100.0,40.855509,0.0,-73.882834,104.8,25000.0,25000.0
23049,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,77.0,71.0,100.0,40.766529,0.0,-73.923882,94.1,35000.0,35000.0
23050,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,100.0,12.0,94.0,100.0,40.744412,0.0,-73.898822,117.0,31316.0,31316.0
23051,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,89.0,12.0,100.0,40.765758,0.0,-73.988488,39.7,173915.0,167665.0
23052,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,20.0,58.0,113.0,100.0,40.7823,0.0,-73.97234,76.3,49927.0,49927.0
23053,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,92.0,138.0,100.0,40.774132,0.0,-73.962967,62.3,36694.0,36694.0
23054,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,95.0,39.0,0.0,40.822145,0.0,-73.894903,45.2,148827.0,148827.0
23055,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,50.0,63.0,83.0,90.0,40.746373,0.0,-73.877461,86.0,99383.0,99383.0
23056,BRONX,5,Dedicated Senior/Independent Living,Whole Property,Multifamily Housing,No,False,No,,100.0,67.0,12.0,100.0,40.819107,0.0,-73.857597,87.4,58234.0,58234.0
23057,BRONX,5,,Whole Property,Multifamily Housing,No,False,No,,100.0,11.0,15.0,100.0,40.831282,0.0,-73.892258,107.0,26460.0,26460.0
23058,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,90.0,100.0,40.854202,0.0,-73.829612,15.9,35000.0,35000.0
23059,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,,0.0,100.0,40.0,0.0,40.821868,0.0,-73.89288,13.4,276690.0,276690.0
23060,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,76.0,62.0,100.0,40.890244,0.0,-73.911367,68.7,255960.0,255960.0
23061,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,21.0,96.0,90.0,40.85266,0.0,-73.883244,128.9,35500.0,35500.0
23062,MANHATTAN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,5.0,17.0,100.0,40.745342,0.0,-73.990487,115.2,264104.0,264104.0
23063,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,71.0,35.0,100.0,40.778235,0.0,-73.982777,65.7,61922.0,61922.0
23064,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,26.0,95.0,100.0,40.63405,0.0,-74.029666,120.4,46200.0,46200.0
23065,BROOKLYN,10,No specific resident population,Whole Property,Multifamily Housing,No,False,No,No,50.0,75.0,82.0,70.0,40.698459,0.0,-73.993985,85.9,52012.0,52012.0
23066,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,90.0,98.0,96.0,100.0,40.844361,0.0,-73.938033,79.7,28240.0,24040.0
23067,MANHATTAN,20,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,36.0,37.0,100.0,40.758644,0.0,-73.963694,92.1,128288.0,110229.0
23068,MANHATTAN,20,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,13.0,113.0,100.0,40.822175,0.0,-73.954067,145.8,46716.0,45916.0
23069,BRONX,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,71.0,100.0,40.878119,0.0,-73.882473,16.7,33000.0,33000.0
23070,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,39.0,111.0,100.0,40.680916,0.0,-73.950952,86.2,29300.0,29300.0
23071,BROOKLYN,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,100.0,3.0,100.0,40.654276,0.0,-73.948128,25.1,40456.0,39232.0
23072,BROOKLYN,5,,,Multifamily Housing,,True,,,90.0,,126.0,90.0,40.6884,,-73.999106,,16595.0,16595.0
23073,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,,117.0,100.0,40.739606,0.0,-73.988987,121.7,35260.0,35260.0
23074,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,3.0,14.0,100.0,40.820428,0.0,-73.900141,145.2,77364.0,77364.0
23075,BRONX,5,No specific resident population,Whole Property,Multifamily Housing,,True,No,No,100.0,89.0,1.0,100.0,40.881728,0.0,-73.898845,29.7,105926.0,96661.0
23076,BRONX,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,99.0,16.0,100.0,40.820819,0.0,-73.901137,25.2,139094.0,139094.0
23077,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,38.0,7.0,100.0,40.659945,0.0,-73.89943,71.3,123521.0,123521.0
23078,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,3.0,100.0,40.659255,0.0,-73.898876,20.1,69353.0,69353.0
23079,QUEENS,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,0.0,100.0,90.0,0.0,40.76436,0.0,-73.823358,16.4,37650.0,37650.0
23080,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,71.0,120.0,100.0,40.673819,0.0,-73.908147,49.2,37466.0,37466.0
23081,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,87.0,92.0,100.0,40.871639,0.0,-73.865212,56.0,39240.0,39240.0
23082,BRONX,5,,Whole Property,Multifamily Housing,No,True,No,,100.0,100.0,53.0,100.0,40.823093,0.0,-73.862394,18.9,175851.0,175851.0
23083,QUEENS,5,No specific resident population,Whole Property,Multifamily Housing,,True,No,No,100.0,87.0,92.0,100.0,40.750547,0.0,-73.892998,62.8,25832.0,25832.0
23084,BRONX,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,62.0,100.0,100.0,40.863788,0.0,-73.901468,118.8,32600.0,32600.0
23085,BRONX,5,,Whole Property,Multifamily Housing,No,True,No,,90.0,17.0,95.0,100.0,40.837576,0.0,-73.889396,101.3,108350.0,108350.0
23086,QUEENS,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,95.0,90.0,100.0,40.751521,0.0,-73.938618,35.4,24525.0,24525.0
23087,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,43.0,111.0,100.0,40.746843,0.0,-73.984741,114.8,45920.0,45920.0
23088,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,No,Yes,90.0,13.0,47.0,100.0,40.690463,0.0,-73.946329,111.0,104920.0,104920.0
23089,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,100.0,,92.0,100.0,40.766514,0.0,-73.968629,51.6,41692.0,41692.0
23090,BROOKLYN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,4.0,96.0,100.0,40.647846,0.0,-73.949243,120.2,42000.0,42000.0
23091,BROOKLYN,5,,Whole Property,Multifamily Housing,No,True,,,70.0,99.0,72.0,100.0,40.584781,,-73.971018,60.7,97440.0,97440.0
23092,MANHATTAN,5,,Whole Property,Multifamily Housing,No,True,No,No,90.0,,101.0,100.0,40.779623,0.0,-73.979975,32.4,34253.0,34253.0
23093,MANHATTAN,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,82.0,106.0,100.0,40.720662,0.0,-74.003009,59.0,33374.0,33374.0
23094,MANHATTAN,10,No specific resident population,Whole Property,Multifamily Housing,No,True,No,No,90.0,75.0,92.0,100.0,40.791836,0.0,-73.976912,72.0,50310.0,50310.0
23095,,10,,Whole Property,Multifamily Housing,No,True,No,,100.0,46.0,101.0,100.0,,0.0,,81.8,43000.0,43000.0
